Title,Comment,Final Sentiment,Final Polarization
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","oh may dolomite na para sa ""healthy mindset"" bat nag memeltdown si queen dolphin? excuse you, workers in the field have all the rights to blame the incompetency na nag mula sa complacency nung una palang. hell, kahit yung promised benefits nila nasaan na? kayo, what did you set aside for the cause of stopping loss of lives? wala! pay stub reveal - go dance with the dolphins and porpoises.","negative","partisan"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","oh is there anything good about the government's response?","negative","non_polarized"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","talaga nan pong may nalalaman pa kayong panduduro ha.","negative","partisan"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","walang gustong magtagal ang pamdemic ang dios lang nakaalam mabuti buhay pa tau, tolongan ntin ang pamahalaan sa panalangin hnd puro lekramo lahat tau gusto ng normal na buhay at panginoon lang ang mayrong alam kung kailan wala sa pamahalaan","neutral","non_polarized"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","people like you are very easy to replace remember that. but a doctor or nurse who dies it would take years before we can replace them, experience and love in serving is irreplaceable.","negative","non_polarized"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","lumabas na ang tunay na ugali ni marz...ganyan ba ang iboboto ninyong senador...esep esep lng..nasa pandemic tayo ngayon.. sa tingin ko magkaiba ang libro ng abogado at medisina..kaya kung ano yong nararapat na tao tungkol sa sakit dapat yon ang susundin para masugpo..","negative","partisan"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","no person could be so upset if he loses lucrative business opportunities. easing up restrictions means no more face shields. no face shields = losing business opportunity.","negative","non_polarized"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","hindi naman talaga magaling ang government response! ang problema sa inyo di kayo nakikinig pag napuna kayo ng mga experts ng mga doktors kayo pa galit hahahahaha pikon? if that's how you run this government stepdown! no one stopping you! bunch of incompetents!!!","negative","partisan"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","ang patrona ng mga butanding!","negative","partisan"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","your my friend a spoke person you do not have feeling or opinon. your is speak when spoken ang give message. that is your job. not in hospitals not checkpoint. you dont need to get mad because a messenger boy can doyou also your job speaker","negative","partisan"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","so ano po ang plano spox? galit galitan ka diyan pero hindi niyo parin nire-reveal ang plano to curb the pandemic.","negative","partisan"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","based on the reactions from the emoji...majority here is not in favor to pduts admin..","negative","partisan"
"watch: presidential spokesperson harry roque hits out a group of doctors appealing for a reconsideration of the government's decision to relax quarantine curbs in metro manila in an undated video...","wag ka sana ma ospital.. ay sabagay sa beterenaryo nga pala ang derecho nde sa ospital..","negative","partisan"
